datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-07-15 10:10:00,24193.3,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6337,0.000222,-3.83,40.68
2026-07-15 10:11:00,24192.8,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6336,0.000222,-3.83,40.68
2026-07-15 10:12:00,24199.0,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6349,0.000222,-3.82,40.63
2026-07-15 10:13:00,24197.15,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6345,0.000222,-3.82,40.65
2026-07-15 10:14:00,24202.3,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6357,0.000221,-3.82,40.61
2026-07-15 10:15:00,24202.5,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6357,0.000221,-3.82,40.61
2026-07-15 10:16:00,24205.4,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6364,0.000221,-3.82,40.59
2026-07-15 10:17:00,24215.0,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6385,0.000221,-3.81,40.51
2026-07-15 10:18:00,24216.25,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6388,0.000221,-3.81,40.5
2026-07-15 10:19:00,24213.1,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6381,0.000221,-3.81,40.53
2026-07-15 10:20:00,24211.9,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6378,0.000221,-3.81,40.54
2026-07-15 10:21:00,24209.55,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6373,0.000221,-3.81,40.55
2026-07-15 10:22:00,24214.4,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6384,0.000221,-3.81,40.52
2026-07-15 10:23:00,24216.05,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6387,0.000221,-3.81,40.51
2026-07-15 10:24:00,24213.45,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6381,0.000221,-3.81,40.52
2026-07-15 10:25:00,24213.55,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6382,0.000221,-3.81,40.52
2026-07-15 10:26:00,24214.15,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6383,0.000221,-3.81,40.52
2026-07-15 10:27:00,24209.0,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6372,0.000221,-3.81,40.56
2026-07-15 10:28:00,24206.65,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6366,0.000221,-3.82,40.58
2026-07-15 10:29:00,24204.95,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6363,0.000221,-3.82,40.59
2026-07-15 10:30:00,24206.85,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6367,0.000221,-3.82,40.57
2026-07-15 10:31:00,24205.1,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6363,0.000221,-3.82,40.59
2026-07-15 10:32:00,24205.7,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6364,0.000221,-3.82,40.58
2026-07-15 10:33:00,24203.15,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6359,0.000221,-3.82,40.6
2026-07-15 10:34:00,24203.5,1000.65,1000.65,1000.65,1000.65,0,15.0,0.636,0.000221,-3.82,40.6
2026-07-15 10:35:00,24203.9,1000.65,1000.65,1000.65,1000.65,0,15.0,0.636,0.000221,-3.82,40.59
2026-07-15 10:36:00,24200.4,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6353,0.000221,-3.82,40.62
2026-07-15 10:37:00,24195.95,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6343,0.000222,-3.83,40.65
2026-07-15 10:38:00,24193.95,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6338,0.000222,-3.83,40.67
2026-07-15 10:39:00,24197.9,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6347,0.000222,-3.82,40.64
2026-07-15 10:40:00,24199.2,1000.65,1000.65,1000.65,1000.65,0,15.0,0.635,0.000222,-3.82,40.63
2026-07-15 10:41:00,24202.55,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6357,0.000221,-3.82,40.6
2026-07-15 10:42:00,24208.15,1000.65,1000.65,1000.65,1000.65,0,15.0,0.637,0.000221,-3.82,40.56
2026-07-15 10:43:00,24206.45,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6366,0.000221,-3.82,40.57
2026-07-15 10:44:00,24207.75,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6369,0.000221,-3.82,40.56
2026-07-15 10:45:00,24206.2,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6366,0.000221,-3.82,40.57
2026-07-15 10:46:00,24201.9,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6356,0.000221,-3.82,40.61
2026-07-15 10:47:00,24200.25,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6352,0.000221,-3.82,40.62
2026-07-15 10:48:00,24199.55,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6351,0.000222,-3.82,40.62
2026-07-15 10:49:00,24202.5,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6357,0.000221,-3.82,40.6
2026-07-15 10:50:00,24200.55,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6353,0.000221,-3.82,40.62
2026-07-15 10:51:00,24196.15,1000.65,1000.65,1000.65,1000.65,0,15.0,0.6343,0.000222,-3.83,40.65
