datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-08-24 12:12:00,24194.35,92.4,92.4,92.4,92.4,0,15.0,-0.3045,0.000305,-5.47,26.55
2026-08-24 12:13:00,24192.8,92.4,92.4,92.4,92.4,0,15.0,-0.305,0.000306,-5.47,26.56
2026-08-24 12:14:00,24194.1,92.4,92.4,92.4,92.4,0,15.0,-0.3046,0.000305,-5.47,26.55
2026-08-24 12:15:00,24193.15,92.4,94.1,92.4,94.1,2925,9.61,-0.2203,0.000404,-2.97,22.49
2026-08-24 12:16:00,24191.05,94.1,94.1,94.1,94.1,0,15.0,-0.3055,0.000306,-5.47,26.58
2026-08-24 12:17:00,24191.5,94.1,94.1,94.1,94.1,0,15.0,-0.3053,0.000306,-5.47,26.58
2026-08-24 12:18:00,24189.3,94.1,94.1,94.1,94.1,0,15.0,-0.306,0.000306,-5.48,26.6
2026-08-24 12:19:00,24190.5,94.1,94.1,94.1,94.1,0,15.0,-0.3056,0.000306,-5.48,26.59
2026-08-24 12:20:00,24190.4,94.1,94.1,94.1,94.1,0,15.0,-0.3057,0.000306,-5.48,26.59
2026-08-24 12:21:00,24192.0,94.1,94.55,94.1,94.55,65,9.62,-0.221,0.000404,-2.98,22.53
2026-08-24 12:22:00,24192.7,94.55,94.85,94.55,94.85,65,9.64,-0.2212,0.000404,-2.99,22.54
2026-08-24 12:23:00,24192.15,94.85,94.85,94.85,94.85,0,15.0,-0.3051,0.000306,-5.47,26.57
2026-08-24 12:24:00,24192.7,94.85,94.85,94.85,94.85,0,15.0,-0.305,0.000306,-5.47,26.56
2026-08-24 12:25:00,24193.95,94.85,94.85,94.85,94.85,0,15.0,-0.3046,0.000305,-5.47,26.55
2026-08-24 12:26:00,24195.4,94.85,94.85,94.85,94.85,0,15.0,-0.3041,0.000305,-5.47,26.53
2026-08-24 12:27:00,24193.55,94.85,94.85,94.85,94.85,0,15.0,-0.3047,0.000306,-5.47,26.55
2026-08-24 12:28:00,24190.9,94.85,94.85,94.85,94.85,0,15.0,-0.3055,0.000306,-5.48,26.58
2026-08-24 12:29:00,24183.85,94.85,94.85,94.85,94.85,0,15.0,-0.3077,0.000307,-5.49,26.65
2026-08-24 12:30:00,24186.55,94.85,94.85,94.85,94.85,0,15.0,-0.3068,0.000307,-5.48,26.62
2026-08-24 12:31:00,24185.6,94.85,94.85,94.85,94.85,0,15.0,-0.3071,0.000307,-5.49,26.63
2026-08-24 12:32:00,24184.95,94.85,94.85,94.85,94.85,0,15.0,-0.3073,0.000307,-5.49,26.64
2026-08-24 12:33:00,24185.75,94.85,94.85,94.85,94.85,0,15.0,-0.3071,0.000307,-5.49,26.63
2026-08-24 12:34:00,24183.35,94.85,95.9,94.85,95.9,325,9.6,-0.224,0.000409,-3.0,22.69
2026-08-24 12:35:00,24187.9,95.9,95.9,95.9,95.9,0,15.0,-0.3064,0.000306,-5.48,26.61
2026-08-24 12:36:00,24190.3,95.9,95.9,94.05,94.05,195,9.58,-0.2208,0.000406,-2.97,22.51
2026-08-24 12:37:00,24188.2,94.05,94.05,93.45,94.0,260,9.56,-0.2211,0.000407,-2.96,22.53
2026-08-24 12:38:00,24182.35,94.0,94.0,94.0,94.0,0,15.0,-0.3081,0.000307,-5.49,26.67
2026-08-24 12:39:00,24180.1,94.0,95.6,94.0,95.6,65,9.55,-0.2243,0.000411,-2.98,22.7
2026-08-24 12:40:00,24177.2,95.6,95.6,95.6,95.6,0,15.0,-0.3097,0.000308,-5.51,26.72
2026-08-24 12:41:00,24179.85,95.6,95.6,95.6,95.6,0,15.0,-0.3089,0.000308,-5.5,26.69
2026-08-24 12:42:00,24176.45,95.6,95.6,95.6,95.6,0,15.0,-0.3099,0.000308,-5.51,26.73
2026-08-24 12:43:00,24176.95,95.6,95.6,95.6,95.6,0,15.0,-0.3098,0.000308,-5.51,26.72
2026-08-24 12:44:00,24180.1,95.6,95.6,95.6,95.6,0,15.0,-0.3088,0.000308,-5.5,26.69
2026-08-24 12:45:00,24181.15,95.6,95.6,95.6,95.6,0,15.0,-0.3085,0.000307,-5.5,26.68
2026-08-24 12:46:00,24183.0,95.6,95.6,95.6,95.6,0,15.0,-0.3079,0.000307,-5.49,26.66
2026-08-24 12:47:00,24181.25,95.6,95.6,95.6,95.6,0,15.0,-0.3084,0.000307,-5.5,26.67
2026-08-24 12:48:00,24183.2,95.6,95.6,95.6,95.6,0,15.0,-0.3078,0.000307,-5.49,26.65
2026-08-24 12:49:00,24185.1,95.6,95.6,95.6,95.6,0,15.0,-0.3073,0.000307,-5.49,26.63
2026-08-24 12:50:00,24183.2,95.6,95.6,95.6,95.6,0,15.0,-0.3078,0.000307,-5.49,26.65
2026-08-24 12:51:00,24185.1,95.6,95.6,95.6,95.6,0,15.0,-0.3073,0.000307,-5.49,26.63
2026-08-24 12:52:00,24182.95,95.6,95.6,95.15,95.15,65,9.56,-0.2233,0.000409,-2.98,22.65
2026-08-24 12:53:00,24180.65,95.15,95.15,95.15,95.15,0,15.0,-0.3086,0.000307,-5.5,26.68
